QQQ (INVESCO QQQ TRUST, SERIES 1),178.99,-0.04,
Jul 22 2018 @ 02:52 ET,Bid,178.98,Ask,178.99,Size,5x34,Vol,35907619,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Jul 20 127.00 (QQQ1820G127-S),0.0,0.0,49.96,53.72,0,0,2018 Jul 20 127.00 (QQQ1820S127-S),0.0,0.0,0.0,1.88,0,170,
2018 Jul 20 127.00 (QQQ1820G127-X),0.0,0.0,51.37,52.50,0,0,2018 Jul 20 127.00 (QQQ1820S127-X),0.0,0.0,0.0,0.51,0,170,
2018 Jul 20 127.00 (QQQ1820G127-Y),0.0,0.0,49.50,54.50,0,0,2018 Jul 20 127.00 (QQQ1820S127-Y),0.05,0.0,0.0,0.01,0,170,
2018 Jul 20 128.00 (QQQ1820G128),46.27,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128),0.03,0.0,0.0,0.01,0,141,
2018 Jul 20 128.00 (QQQ1820G128-3),0.0,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128-3),0.12,0.0,0.0,0.52,0,141,
2018 Jul 20 128.00 (QQQ1820G128-4),0.0,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128-4),0.0,0.0,0.0,0.52,0,141,
2018 Jul 20 128.00 (QQQ1820G128-8),0.0,0.0,49.09,52.80,0,0,2018 Jul 20 128.00 (QQQ1820S128-8),0.03,0.0,0.0,1.88,0,141,
2018 Jul 20 128.00 (QQQ1820G128-A),0.0,0.0,49.09,52.84,0,0,2018 Jul 20 128.00 (QQQ1820S128-A),0.04,0.0,0.0,0.0,0,141,
2018 Jul 20 128.00 (QQQ1820G128-B),0.0,0.0,48.54,53.50,0,0,2018 Jul 20 128.00 (QQQ1820S128-B),0.0,0.0,0.0,2.13,0,141,
2018 Jul 20 128.00 (QQQ1820G128-E),0.0,0.0,49.09,52.84,0,0,2018 Jul 20 128.00 (QQQ1820S128-E),0.03,0.0,0.0,1.88,0,141,
2018 Jul 20 128.00 (QQQ1820G128-I),42.19,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128-I),0.04,0.0,0.0,0.75,0,141,
2018 Jul 20 128.00 (QQQ1820G128-J),0.0,0.0,50.17,51.79,0,0,2018 Jul 20 128.00 (QQQ1820S128-J),0.0,0.0,0.0,0.52,0,141,
2018 Jul 20 128.00 (QQQ1820G128-K),0.0,0.0,48.54,53.50,0,0,2018 Jul 20 128.00 (QQQ1820S128-K),0.0,0.0,0.0,5.00,0,141,
2018 Jul 20 128.00 (QQQ1820G128-O),46.27,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128-O),0.0,0.0,0.0,0.31,0,141,
2018 Jul 20 128.00 (QQQ1820G128-OG),0.0,0.0,48.84,53.09,0,0,2018 Jul 20 128.00 (QQQ1820S128-OG),0.0,0.0,0.0,2.13,0,141,
2018 Jul 20 128.00 (QQQ1820G128-P),42.24,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128-P),0.0,0.0,0.0,0.0,0,141,
2018 Jul 20 128.00 (QQQ1820G128-S),0.0,0.0,49.09,52.84,0,0,2018 Jul 20 128.00 (QQQ1820S128-S),0.0,0.0,0.0,1.88,0,141,
2018 Jul 20 128.00 (QQQ1820G128-X),0.0,0.0,50.37,51.59,0,0,2018 Jul 20 128.00 (QQQ1820S128-X),0.02,0.0,0.0,0.51,0,141,
2018 Jul 20 128.00 (QQQ1820G128-Y),0.0,0.0,48.50,53.50,0,0,2018 Jul 20 128.00 (QQQ1820S128-Y),0.04,0.0,0.0,0.01,0,141,
2018 Jul 20 129.00 (QQQ1820G129),43.33,0.0,49.37,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129),0.02,0.0,0.0,0.01,0,185,
2018 Jul 20 129.00 (QQQ1820G129-3),0.0,0.0,49.37,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-3),0.14,0.0,0.0,0.52,0,185,
2018 Jul 20 129.00 (QQQ1820G129-4),0.0,0.0,49.37,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-4),0.0,0.0,0.0,0.52,0,185,
2018 Jul 20 129.00 (QQQ1820G129-8),0.0,0.0,48.09,51.84,0,2,2018 Jul 20 129.00 (QQQ1820S129-8),0.04,0.0,0.0,1.88,0,185,
2018 Jul 20 129.00 (QQQ1820G129-A),0.0,0.0,48.09,51.84,0,2,2018 Jul 20 129.00 (QQQ1820S129-A),0.14,0.0,0.0,1.88,0,185,
2018 Jul 20 129.00 (QQQ1820G129-B),0.0,0.0,47.60,52.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-B),0.0,0.0,0.0,2.13,0,185,
2018 Jul 20 129.00 (QQQ1820G129-E),0.0,0.0,48.09,51.84,0,2,2018 Jul 20 129.00 (QQQ1820S129-E),0.15,0.0,0.0,1.88,0,185,
2018 Jul 20 129.00 (QQQ1820G129-I),0.0,0.0,48.91,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-I),0.05,0.0,0.0,0.75,0,185,
2018 Jul 20 129.00 (QQQ1820G129-J),0.0,0.0,49.17,50.70,0,2,2018 Jul 20 129.00 (QQQ1820S129-J),0.0,0.0,0.0,0.52,0,185,
2018 Jul 20 129.00 (QQQ1820G129-K),0.0,0.0,47.60,52.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-K),0.0,0.0,0.0,5.00,0,185,
2018 Jul 20 129.00 (QQQ1820G129-O),0.0,0.0,49.37,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-O),0.0,0.0,0.0,0.31,0,185,
2018 Jul 20 129.00 (QQQ1820G129-OG),0.0,0.0,47.84,52.09,0,2,2018 Jul 20 129.00 (QQQ1820S129-OG),0.03,0.0,0.0,2.13,0,185,
2018 Jul 20 129.00 (QQQ1820G129-P),43.33,0.0,49.37,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-P),0.0,0.0,0.0,0.01,0,185,
2018 Jul 20 129.00 (QQQ1820G129-S),0.0,0.0,47.96,51.72,0,2,2018 Jul 20 129.00 (QQQ1820S129-S),0.0,0.0,0.0,1.88,0,185,
2018 Jul 20 129.00 (QQQ1820G129-X),0.0,0.0,49.37,50.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-X),0.02,0.0,0.0,0.51,0,185,
2018 Jul 20 129.00 (QQQ1820G129-Y),0.0,0.0,47.50,52.50,0,2,2018 Jul 20 129.00 (QQQ1820S129-Y),0.05,0.0,0.0,0.01,0,185,
2018 Jul 20 130.00 (QQQ1820G130),44.59,0.0,48.37,49.72,0,6,2018 Jul 20 130.00 (QQQ1820S130),0.01,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-3),38.61,0.0,48.37,49.76,0,6,2018 Jul 20 130.00 (QQQ1820S130-3),0.05,0.0,0.0,0.21,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-4),32.26,0.0,48.37,49.73,0,6,2018 Jul 20 130.00 (QQQ1820S130-4),0.05,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-8),44.59,0.0,47.09,50.84,0,6,2018 Jul 20 130.00 (QQQ1820S130-8),0.05,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-A),37.87,0.0,47.09,50.84,0,6,2018 Jul 20 130.00 (QQQ1820S130-A),0.12,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-B),0.0,0.0,46.50,51.44,0,6,2018 Jul 20 130.00 (QQQ1820S130-B),0.14,0.0,0.0,2.13,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-E),38.61,0.0,47.09,50.84,0,6,2018 Jul 20 130.00 (QQQ1820S130-E),0.02,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-I),39.99,0.0,48.37,49.82,0,6,2018 Jul 20 130.00 (QQQ1820S130-I),0.06,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-J),0.0,0.0,48.17,49.76,0,6,2018 Jul 20 130.00 (QQQ1820S130-J),0.57,0.0,0.0,0.21,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-K),0.0,0.0,46.50,51.44,0,6,2018 Jul 20 130.00 (QQQ1820S130-K),0.57,0.0,0.0,5.00,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-O),0.0,0.0,48.37,49.72,0,6,2018 Jul 20 130.00 (QQQ1820S130-O),0.02,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-OG),0.0,0.0,46.84,51.09,0,6,2018 Jul 20 130.00 (QQQ1820S130-OG),0.01,0.0,0.0,2.13,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-P),39.70,0.0,48.37,49.72,0,6,2018 Jul 20 130.00 (QQQ1820S130-P),0.08,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-S),31.71,0.0,46.97,50.72,0,6,2018 Jul 20 130.00 (QQQ1820S130-S),0.01,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-X),38.65,0.0,48.37,49.73,0,6,2018 Jul 20 130.00 (QQQ1820S130-X),0.01,0.0,0.0,0.01,0,13808,
2018 Jul 20 130.00 (QQQ1820G130-Y),0.0,0.0,46.50,51.50,0,6,2018 Jul 20 130.00 (QQQ1820S130-Y),0.02,0.0,0.0,0.01,0,13808,
2018 Jul 20 131.00 (QQQ1820G131),45.02,0.0,47.37,48.50,0,17,2018 Jul 20 131.00 (QQQ1820S131),0.05,0.0,0.0,0.01,0,307,
2018 Jul 20 131.00 (QQQ1820G131-3),0.0,0.0,47.37,48.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-3),0.0,0.0,0.0,0.52,0,307,
2018 Jul 20 131.00 (QQQ1820G131-4),0.0,0.0,47.37,48.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-4),0.05,0.0,0.0,0.52,0,307,
2018 Jul 20 131.00 (QQQ1820G131-8),0.0,0.0,46.09,49.80,0,17,2018 Jul 20 131.00 (QQQ1820S131-8),0.05,0.0,0.0,1.88,0,307,
2018 Jul 20 131.00 (QQQ1820G131-A),0.0,0.0,0.0,0.0,0,17,2018 Jul 20 131.00 (QQQ1820S131-A),0.05,0.0,0.0,0.80,0,307,
2018 Jul 20 131.00 (QQQ1820G131-B),0.0,0.0,45.55,50.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-B),0.0,0.0,0.0,2.13,0,307,
2018 Jul 20 131.00 (QQQ1820G131-E),0.0,0.0,46.09,49.84,0,17,2018 Jul 20 131.00 (QQQ1820S131-E),0.04,0.0,0.0,1.88,0,307,
2018 Jul 20 131.00 (QQQ1820G131-I),46.80,0.0,46.91,48.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-I),0.05,0.0,0.0,0.75,0,307,
2018 Jul 20 131.00 (QQQ1820G131-J),0.0,0.0,47.17,48.70,0,17,2018 Jul 20 131.00 (QQQ1820S131-J),0.0,0.0,0.0,0.52,0,307,
2018 Jul 20 131.00 (QQQ1820G131-K),0.0,0.0,45.55,50.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-K),0.0,0.0,0.0,5.00,0,307,
2018 Jul 20 131.00 (QQQ1820G131-O),0.0,0.0,47.37,48.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-O),0.0,0.0,0.0,0.31,0,307,
2018 Jul 20 131.00 (QQQ1820G131-OG),0.0,0.0,45.84,50.09,0,17,2018 Jul 20 131.00 (QQQ1820S131-OG),0.03,0.0,0.0,2.13,0,307,
2018 Jul 20 131.00 (QQQ1820G131-P),45.02,0.0,0.0,0.0,0,17,2018 Jul 20 131.00 (QQQ1820S131-P),0.05,0.0,0.0,0.0,0,307,
2018 Jul 20 131.00 (QQQ1820G131-S),0.0,0.0,45.96,49.72,0,17,2018 Jul 20 131.00 (QQQ1820S131-S),0.06,0.0,0.0,1.88,0,307,
2018 Jul 20 131.00 (QQQ1820G131-X),44.94,0.0,47.37,48.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-X),0.0,0.0,0.0,0.51,0,307,
2018 Jul 20 131.00 (QQQ1820G131-Y),0.0,0.0,45.50,50.50,0,17,2018 Jul 20 131.00 (QQQ1820S131-Y),0.05,0.0,0.0,0.01,0,307,
2018 Jul 20 132.00 (QQQ1820G132),41.26,0.0,46.37,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132),0.03,0.0,0.0,0.01,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-3),0.0,0.0,46.37,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-3),0.04,0.0,0.0,0.52,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-4),0.0,0.0,46.37,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-4),0.03,0.0,0.0,0.52,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-8),0.0,0.0,45.09,48.84,0,0,2018 Jul 20 132.00 (QQQ1820S132-8),0.05,0.0,0.0,1.88,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-A),0.0,0.0,45.09,48.84,0,0,2018 Jul 20 132.00 (QQQ1820S132-A),0.0,0.0,0.0,1.88,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-B),0.0,0.0,44.59,49.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-B),0.0,0.0,0.0,2.13,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-E),0.0,0.0,45.09,48.84,0,0,2018 Jul 20 132.00 (QQQ1820S132-E),0.03,0.0,0.0,1.88,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-I),40.57,0.0,45.91,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-I),0.03,0.0,0.0,0.75,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-J),0.0,0.0,46.17,47.70,0,0,2018 Jul 20 132.00 (QQQ1820S132-J),0.0,0.0,0.0,0.52,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-K),0.0,0.0,44.58,49.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-K),0.0,0.0,0.0,5.00,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-O),41.26,0.0,46.37,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-O),0.0,0.0,0.0,0.31,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-OG),0.0,0.0,44.84,49.09,0,0,2018 Jul 20 132.00 (QQQ1820S132-OG),0.0,0.0,0.0,2.13,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-P),37.73,0.0,46.37,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-P),0.0,0.0,0.0,0.01,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-S),0.0,0.0,44.96,48.72,0,0,2018 Jul 20 132.00 (QQQ1820S132-S),0.05,0.0,0.0,1.88,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-X),37.80,0.0,46.37,47.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-X),0.03,0.0,0.0,0.51,0,1352,
2018 Jul 20 132.00 (QQQ1820G132-Y),0.0,0.0,44.50,49.50,0,0,2018 Jul 20 132.00 (QQQ1820S132-Y),0.06,0.0,0.0,0.01,0,1352,
2018 Jul 20 133.00 (QQQ1820G133),0.0,0.0,45.29,46.63,0,0,2018 Jul 20 133.00 (QQQ1820S133),0.03,0.0,0.0,0.01,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-3),0.0,0.0,45.29,46.63,0,0,2018 Jul 20 133.00 (QQQ1820S133-3),0.06,0.0,0.0,0.52,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-4),0.0,0.0,45.29,46.63,0,0,2018 Jul 20 133.00 (QQQ1820S133-4),0.0,0.0,0.0,0.52,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-8),0.0,0.0,44.09,47.80,0,0,2018 Jul 20 133.00 (QQQ1820S133-8),0.04,0.0,0.0,1.88,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-A),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 133.00 (QQQ1820S133-A),0.21,0.0,0.0,1.88,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-B),0.0,0.0,43.55,48.50,0,0,2018 Jul 20 133.00 (QQQ1820S133-B),0.0,0.0,0.0,2.13,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-E),0.0,0.0,44.09,47.84,0,0,2018 Jul 20 133.00 (QQQ1820S133-E),0.16,0.0,0.0,1.88,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-I),0.0,0.0,45.29,46.63,0,0,2018 Jul 20 133.00 (QQQ1820S133-I),0.03,0.0,0.0,0.75,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-J),0.0,0.0,45.16,46.83,0,0,2018 Jul 20 133.00 (QQQ1820S133-J),0.0,0.0,0.0,0.52,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-K),0.0,0.0,43.55,48.50,0,0,2018 Jul 20 133.00 (QQQ1820S133-K),0.0,0.0,0.0,5.00,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-O),0.0,0.0,45.29,46.63,0,0,2018 Jul 20 133.00 (QQQ1820S133-O),0.0,0.0,0.0,0.31,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-OG),0.0,0.0,43.84,48.09,0,0,2018 Jul 20 133.00 (QQQ1820S133-OG),0.04,0.0,0.0,2.13,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-P),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 133.00 (QQQ1820S133-P),0.0,0.0,0.0,0.01,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-S),0.0,0.0,44.09,47.84,0,0,2018 Jul 20 133.00 (QQQ1820S133-S),0.07,0.0,0.0,1.88,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-X),0.0,0.0,45.29,46.63,0,0,2018 Jul 20 133.00 (QQQ1820S133-X),0.03,0.0,0.0,0.51,0,1466,
2018 Jul 20 133.00 (QQQ1820G133-Y),0.0,0.0,43.50,48.50,0,0,2018 Jul 20 133.00 (QQQ1820S133-Y),0.03,0.0,0.0,0.01,0,1466,
2018 Jul 20 134.00 (QQQ1820G134),41.27,0.0,44.37,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134),0.01,0.0,0.0,0.01,0,122,
2018 Jul 20 134.00 (QQQ1820G134-3),0.0,0.0,44.37,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-3),0.10,0.0,0.0,0.52,0,122,
2018 Jul 20 134.00 (QQQ1820G134-4),0.0,0.0,44.37,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-4),0.04,0.0,0.0,0.52,0,122,
2018 Jul 20 134.00 (QQQ1820G134-8),0.0,0.0,43.09,46.84,0,0,2018 Jul 20 134.00 (QQQ1820S134-8),0.04,0.0,0.0,1.88,0,122,
2018 Jul 20 134.00 (QQQ1820G134-A),0.0,0.0,43.09,46.84,0,0,2018 Jul 20 134.00 (QQQ1820S134-A),0.0,0.0,0.0,1.88,0,122,
2018 Jul 20 134.00 (QQQ1820G134-B),0.0,0.0,42.55,47.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-B),0.0,0.0,0.0,2.13,0,122,
2018 Jul 20 134.00 (QQQ1820G134-E),0.0,0.0,43.09,46.84,0,0,2018 Jul 20 134.00 (QQQ1820S134-E),0.0,0.0,0.0,1.88,0,122,
2018 Jul 20 134.00 (QQQ1820G134-I),0.0,0.0,43.91,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-I),0.06,0.0,0.0,0.75,0,122,
2018 Jul 20 134.00 (QQQ1820G134-J),0.0,0.0,44.17,45.70,0,0,2018 Jul 20 134.00 (QQQ1820S134-J),0.0,0.0,0.0,0.52,0,122,
2018 Jul 20 134.00 (QQQ1820G134-K),0.0,0.0,42.55,47.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-K),0.0,0.0,0.0,5.00,0,122,
2018 Jul 20 134.00 (QQQ1820G134-O),0.0,0.0,44.37,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-O),0.07,0.0,0.0,0.31,0,122,
2018 Jul 20 134.00 (QQQ1820G134-OG),0.0,0.0,42.84,47.09,0,0,2018 Jul 20 134.00 (QQQ1820S134-OG),0.06,0.0,0.0,2.13,0,122,
2018 Jul 20 134.00 (QQQ1820G134-P),41.27,0.0,44.37,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-P),0.03,0.0,0.0,0.01,0,122,
2018 Jul 20 134.00 (QQQ1820G134-S),0.0,0.0,42.96,46.72,0,0,2018 Jul 20 134.00 (QQQ1820S134-S),0.0,0.0,0.0,1.88,0,122,
2018 Jul 20 134.00 (QQQ1820G134-X),0.0,0.0,44.37,45.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-X),0.01,0.0,0.0,0.51,0,122,
2018 Jul 20 134.00 (QQQ1820G134-Y),0.0,0.0,42.50,47.50,0,0,2018 Jul 20 134.00 (QQQ1820S134-Y),0.06,0.0,0.0,0.01,0,122,
2018 Jul 20 135.00 (QQQ1820G135),44.13,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135),0.01,0.0,0.0,0.01,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-3),40.41,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135-3),0.11,0.0,0.0,0.52,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-4),41.39,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135-4),0.01,0.0,0.0,0.52,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-8),42.57,0.0,42.09,45.84,0,16,2018 Jul 20 135.00 (QQQ1820S135-8),0.01,0.0,0.0,1.88,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-A),33.36,0.0,42.09,45.84,0,16,2018 Jul 20 135.00 (QQQ1820S135-A),0.04,0.0,0.0,1.88,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-B),0.0,0.0,41.55,46.50,0,16,2018 Jul 20 135.00 (QQQ1820S135-B),0.19,0.0,0.0,2.13,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-E),41.51,0.0,42.09,45.84,0,16,2018 Jul 20 135.00 (QQQ1820S135-E),0.03,0.0,0.0,1.88,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-I),33.72,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135-I),0.08,0.0,0.0,0.75,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-J),0.0,0.0,43.17,44.83,0,16,2018 Jul 20 135.00 (QQQ1820S135-J),2.99,0.0,0.0,0.52,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-K),0.0,0.0,41.55,46.50,0,16,2018 Jul 20 135.00 (QQQ1820S135-K),0.0,0.0,0.0,5.00,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-O),28.17,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135-O),0.05,0.0,0.0,0.31,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-OG),0.0,0.0,41.84,46.09,0,16,2018 Jul 20 135.00 (QQQ1820S135-OG),0.06,0.0,0.0,2.13,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-P),44.13,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135-P),0.12,0.0,0.0,0.01,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-S),33.40,0.0,41.96,45.72,0,16,2018 Jul 20 135.00 (QQQ1820S135-S),0.27,0.0,0.0,1.88,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-X),40.36,0.0,43.37,44.63,0,16,2018 Jul 20 135.00 (QQQ1820S135-X),0.07,0.0,0.0,0.51,0,54176,
2018 Jul 20 135.00 (QQQ1820G135-Y),0.0,0.0,41.50,46.50,0,16,2018 Jul 20 135.00 (QQQ1820S135-Y),0.08,0.0,0.0,0.01,0,54176,
2018 Jul 20 136.00 (QQQ1820G136),0.0,0.0,42.37,43.50,0,0,2018 Jul 20 136.00 (QQQ1820S136),0.02,0.0,0.0,0.01,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-3),0.0,0.0,42.37,43.70,0,0,2018 Jul 20 136.00 (QQQ1820S136-3),0.11,0.0,0.0,0.21,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-4),0.0,0.0,42.37,43.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-4),0.03,0.0,0.0,0.10,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-8),0.0,0.0,41.09,44.84,0,0,2018 Jul 20 136.00 (QQQ1820S136-8),0.02,0.0,0.0,1.88,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-A),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 136.00 (QQQ1820S136-A),0.0,0.0,0.0,1.88,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-B),0.0,0.0,40.54,45.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-B),0.0,0.0,0.0,2.13,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-E),0.0,0.0,41.09,44.84,0,0,2018 Jul 20 136.00 (QQQ1820S136-E),0.0,0.0,0.0,9.68,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-I),0.0,0.0,41.91,43.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-I),0.04,0.0,0.0,0.75,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-J),0.0,0.0,42.17,43.70,0,0,2018 Jul 20 136.00 (QQQ1820S136-J),0.0,0.0,0.0,0.21,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-K),0.0,0.0,40.54,45.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-K),0.0,0.0,0.0,5.00,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-O),0.0,0.0,42.37,43.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-O),0.04,0.0,0.0,0.09,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-OG),0.0,0.0,40.84,45.09,0,0,2018 Jul 20 136.00 (QQQ1820S136-OG),0.08,0.0,0.0,2.13,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-P),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 136.00 (QQQ1820S136-P),0.04,0.0,0.0,0.01,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-S),0.0,0.0,40.96,44.72,0,0,2018 Jul 20 136.00 (QQQ1820S136-S),0.08,0.0,0.0,0.01,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-X),0.0,0.0,42.37,43.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-X),0.03,0.0,0.0,0.10,0,1863,
2018 Jul 20 136.00 (QQQ1820G136-Y),0.0,0.0,40.50,45.50,0,0,2018 Jul 20 136.00 (QQQ1820S136-Y),0.07,0.0,0.0,0.01,0,1863,
2018 Jul 20 137.00 (QQQ1820G137),39.56,0.0,41.37,42.50,0,0,2018 Jul 20 137.00 (QQQ1820S137),0.01,0.0,0.0,0.01,0,26481,
2018 Jul 20 137.00 (QQQ1820G137-3),0.0,0.0,41.37,42.70,0,0,2018 Jul 20 137.00 (QQQ1820S137-3),0.01,0.0,0.0,0.21,0,26481,
2018 Jul 20 137.00 (QQQ1820G137-4),0.0,0.0,41.37,42.50,0,0,2018 Jul 20 137.00 (QQQ1820S137-4),0.02,0.0,0.0,0.21,0,26481,
2018 Jul 20 137.00 (QQQ1820G137-8),39.56,0.0,40.09,43.84,0,0,2018 Jul 20 137.00 (QQQ1820S137-8),0.09,0.0,0.0,1.88,0,26481,
