USO (UNITED STATES OIL FUND),14.15,+0.02,
Jul 22 2018 @ 03:03 ET,Bid,14.14,Ask,14.15,Size,0x0,Vol,22809485,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2019 Jan 18 11.50 (USO1918A11.5-4),0.0,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-4),0.26,0.0,0.14,0.22,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-8),0.0,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-8),0.38,0.0,0.18,0.22,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-A),0.0,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-A),0.26,0.0,0.0,2.34,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-B),0.0,0.0,2.82,2.91,0,202,2019 Jan 18 11.50 (USO1918M11.5-B),0.17,0.0,0.19,0.26,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-E),3.45,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-E),0.21,0.0,0.19,0.24,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-I),2.91,+0.30,2.82,2.90,90,202,2019 Jan 18 11.50 (USO1918M11.5-I),0.23,0.0,0.19,0.21,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-J),0.0,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-J),0.0,0.0,0.10,0.22,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-K),0.0,0.0,0.50,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-K),0.0,0.0,0.0,0.50,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-O),2.91,-0.45,2.82,2.90,2,202,2019 Jan 18 11.50 (USO1918M11.5-O),0.24,0.0,0.19,0.22,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-OG),3.45,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-OG),0.26,0.0,0.19,0.21,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-P),0.0,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-P),0.23,0.0,0.19,0.21,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-S),2.56,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-S),0.21,0.0,0.19,0.21,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-X),3.34,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-X),0.42,0.0,0.19,0.22,0,1255,
2019 Jan 18 11.50 (USO1918A11.5-Y),0.0,0.0,2.82,2.90,0,202,2019 Jan 18 11.50 (USO1918M11.5-Y),0.0,0.0,0.14,0.21,0,1255,
2019 Jan 18 12.00 (USO1918A12),2.51,+0.28,2.42,2.48,5,12925,2019 Jan 18 12.00 (USO1918M12),0.29,-0.03,0.27,0.30,40,71794,
2019 Jan 18 12.00 (USO1918A12-3),2.44,0.0,2.28,2.64,0,12925,2019 Jan 18 12.00 (USO1918M12-3),0.35,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-4),2.78,0.0,2.39,2.49,0,12925,2019 Jan 18 12.00 (USO1918M12-4),0.33,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-8),1.91,0.0,2.40,2.49,0,12925,2019 Jan 18 12.00 (USO1918M12-8),0.34,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-A),2.24,0.0,2.42,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-A),0.29,-0.06,0.27,0.30,10,71794,
2019 Jan 18 12.00 (USO1918A12-B),2.51,-0.64,2.42,2.49,5,12925,2019 Jan 18 12.00 (USO1918M12-B),0.37,0.0,0.27,0.35,0,71794,
2019 Jan 18 12.00 (USO1918A12-E),2.23,0.0,2.40,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-E),0.34,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-I),2.78,0.0,2.42,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-I),0.31,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-J),2.78,0.0,2.28,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-J),0.54,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-K),1.86,0.0,0.04,5.00,0,12925,2019 Jan 18 12.00 (USO1918M12-K),0.54,0.0,0.06,0.56,0,71794,
2019 Jan 18 12.00 (USO1918A12-O),2.30,0.0,2.40,2.49,0,12925,2019 Jan 18 12.00 (USO1918M12-O),0.36,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-OG),2.78,0.0,2.42,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-OG),0.29,-0.08,0.27,0.30,30,71794,
2019 Jan 18 12.00 (USO1918A12-P),2.78,0.0,2.42,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-P),0.36,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-S),2.78,0.0,2.40,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-S),0.24,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-X),2.78,0.0,2.40,2.49,0,12925,2019 Jan 18 12.00 (USO1918M12-X),0.32,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.00 (USO1918A12-Y),1.91,0.0,2.42,2.48,0,12925,2019 Jan 18 12.00 (USO1918M12-Y),0.35,0.0,0.27,0.30,0,71794,
2019 Jan 18 12.50 (USO1918A12.5),2.20,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5),0.41,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-3),0.0,0.0,1.91,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-3),0.45,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-4),1.55,0.0,2.02,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-4),0.40,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-8),0.0,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-8),0.34,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-A),0.0,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-A),0.31,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-B),2.67,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-B),0.46,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-E),2.20,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-E),0.46,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-I),2.67,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-I),0.50,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-J),0.0,0.0,1.91,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-J),0.34,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-K),0.0,0.0,1.72,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-K),0.68,0.0,0.38,0.67,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-O),2.56,0.0,2.02,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-O),0.48,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-OG),1.55,0.0,0.0,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-OG),0.50,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-P),1.89,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-P),0.34,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-S),1.95,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-S),0.40,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-X),0.0,0.0,2.03,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-X),0.41,0.0,0.38,0.41,0,58566,
2019 Jan 18 12.50 (USO1918A12.5-Y),1.60,0.0,2.04,2.10,0,59,2019 Jan 18 12.50 (USO1918M12.5-Y),0.34,0.0,0.38,0.41,0,58566,
2019 Jan 18 13.00 (USO1918A13),1.70,0.0,1.69,1.73,8,24884,2019 Jan 18 13.00 (USO1918M13),0.53,-0.05,0.52,0.55,50,99168,
2019 Jan 18 13.00 (USO1918A13-3),2.36,0.0,1.55,1.90,0,24884,2019 Jan 18 13.00 (USO1918M13-3),0.61,0.0,0.52,0.60,0,99168,
2019 Jan 18 13.00 (USO1918A13-4),1.78,0.0,1.65,1.73,0,24884,2019 Jan 18 13.00 (USO1918M13-4),0.56,0.0,0.52,0.59,0,99168,
2019 Jan 18 13.00 (USO1918A13-8),1.99,0.0,1.69,1.77,0,24884,2019 Jan 18 13.00 (USO1918M13-8),0.68,0.0,0.52,0.59,0,99168,
2019 Jan 18 13.00 (USO1918A13-A),1.64,0.0,1.56,1.91,0,24884,2019 Jan 18 13.00 (USO1918M13-A),0.65,0.0,0.52,0.55,0,99168,
2019 Jan 18 13.00 (USO1918A13-B),2.36,0.0,1.69,1.74,0,24884,2019 Jan 18 13.00 (USO1918M13-B),0.53,-0.13,0.52,0.55,50,99168,
2019 Jan 18 13.00 (USO1918A13-E),1.70,+0.17,1.69,1.73,5,24884,2019 Jan 18 13.00 (USO1918M13-E),0.58,0.0,0.52,0.59,0,99168,
2019 Jan 18 13.00 (USO1918A13-I),1.70,0.0,1.69,1.73,0,24884,2019 Jan 18 13.00 (USO1918M13-I),0.65,0.0,0.52,0.55,0,99168,
2019 Jan 18 13.00 (USO1918A13-J),1.72,-0.25,1.56,1.73,3,24884,2019 Jan 18 13.00 (USO1918M13-J),0.45,0.0,0.52,0.60,0,99168,
2019 Jan 18 13.00 (USO1918A13-K),1.97,0.0,1.52,2.02,0,24884,2019 Jan 18 13.00 (USO1918M13-K),0.45,0.0,0.52,0.82,0,99168,
2019 Jan 18 13.00 (USO1918A13-O),1.67,0.0,1.67,1.82,0,24884,2019 Jan 18 13.00 (USO1918M13-O),0.70,0.0,0.52,0.57,0,99168,
2019 Jan 18 13.00 (USO1918A13-OG),1.59,0.0,1.69,1.73,0,24884,2019 Jan 18 13.00 (USO1918M13-OG),0.67,0.0,0.52,0.55,0,99168,
2019 Jan 18 13.00 (USO1918A13-P),1.82,0.0,1.69,1.73,0,24884,2019 Jan 18 13.00 (USO1918M13-P),0.65,0.0,0.52,0.55,0,99168,
2019 Jan 18 13.00 (USO1918A13-S),2.21,0.0,1.69,1.73,0,24884,2019 Jan 18 13.00 (USO1918M13-S),0.71,0.0,0.52,0.58,0,99168,
2019 Jan 18 13.00 (USO1918A13-X),1.68,0.0,1.65,1.73,0,24884,2019 Jan 18 13.00 (USO1918M13-X),0.60,0.0,0.52,0.59,0,99168,
2019 Jan 18 13.00 (USO1918A13-Y),1.43,0.0,1.69,1.93,0,24884,2019 Jan 18 13.00 (USO1918M13-Y),0.62,0.0,0.52,0.55,0,99168,
2019 Jan 18 13.50 (USO1918A13.5),1.41,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5),0.80,0.0,0.70,0.73,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-3),1.83,0.0,1.31,1.48,0,846,2019 Jan 18 13.50 (USO1918M13.5-3),0.78,0.0,0.70,0.78,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-4),1.23,0.0,1.34,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-4),0.53,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-8),0.98,0.0,1.38,1.45,0,846,2019 Jan 18 13.50 (USO1918M13.5-8),0.84,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-A),1.96,0.0,1.31,1.49,0,846,2019 Jan 18 13.50 (USO1918M13.5-A),0.85,0.0,0.70,0.78,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-B),1.48,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-B),0.75,0.0,0.70,0.78,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-E),1.41,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-E),0.84,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-I),1.29,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-I),0.61,0.0,0.70,0.73,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-J),1.02,0.0,1.31,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-J),0.0,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-K),0.0,0.0,1.21,1.71,0,846,2019 Jan 18 13.50 (USO1918M13.5-K),0.0,0.0,0.70,1.00,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-O),2.07,0.0,1.36,1.48,0,846,2019 Jan 18 13.50 (USO1918M13.5-O),0.80,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-OG),1.39,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-OG),0.61,0.0,0.70,0.73,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-P),1.52,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-P),0.81,0.0,0.70,0.73,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-S),1.45,0.0,1.38,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-S),0.69,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-X),1.45,0.0,1.37,1.42,0,846,2019 Jan 18 13.50 (USO1918M13.5-X),0.80,0.0,0.70,0.74,0,26180,
2019 Jan 18 13.50 (USO1918A13.5-Y),1.02,0.0,1.38,2.64,0,846,2019 Jan 18 13.50 (USO1918M13.5-Y),0.88,0.0,0.70,0.73,0,26180,
2019 Jan 18 14.00 (USO1918A14),1.13,-0.02,1.11,1.14,170,66180,2019 Jan 18 14.00 (USO1918M14),0.93,-0.01,0.92,0.95,5,24715,
2019 Jan 18 14.00 (USO1918A14-3),1.21,0.0,1.05,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-3),0.94,0.0,0.92,1.00,0,24715,
2019 Jan 18 14.00 (USO1918A14-4),1.21,0.0,1.07,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-4),0.93,0.0,0.92,0.98,1,24715,
2019 Jan 18 14.00 (USO1918A14-8),1.16,+0.08,1.10,1.14,50,66180,2019 Jan 18 14.00 (USO1918M14-8),1.12,0.0,0.92,0.98,0,24715,
2019 Jan 18 14.00 (USO1918A14-A),1.08,0.0,1.05,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-A),0.95,-0.12,0.92,1.00,3,24715,
2019 Jan 18 14.00 (USO1918A14-B),1.13,-0.05,1.05,1.14,5,66180,2019 Jan 18 14.00 (USO1918M14-B),1.07,0.0,0.87,0.95,0,24715,
2019 Jan 18 14.00 (USO1918A14-E),1.13,-0.05,1.10,1.14,20,66180,2019 Jan 18 14.00 (USO1918M14-E),0.93,-0.03,0.92,0.98,1,24715,
2019 Jan 18 14.00 (USO1918A14-I),1.12,-0.03,1.11,1.14,30,66180,2019 Jan 18 14.00 (USO1918M14-I),1.12,0.0,0.92,0.95,0,24715,
2019 Jan 18 14.00 (USO1918A14-J),1.21,0.0,1.04,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-J),0.79,0.0,0.92,1.00,0,24715,
2019 Jan 18 14.00 (USO1918A14-K),1.30,0.0,0.93,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-K),1.05,0.0,0.92,1.21,0,24715,
2019 Jan 18 14.00 (USO1918A14-O),1.22,0.0,1.08,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-O),1.07,0.0,0.87,0.97,0,24715,
2019 Jan 18 14.00 (USO1918A14-OG),1.15,0.0,1.05,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-OG),0.90,0.0,0.92,0.95,0,24715,
2019 Jan 18 14.00 (USO1918A14-P),1.03,0.0,1.11,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-P),1.10,0.0,0.92,0.95,0,24715,
2019 Jan 18 14.00 (USO1918A14-S),1.02,0.0,1.11,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-S),1.07,0.0,0.92,0.98,0,24715,
2019 Jan 18 14.00 (USO1918A14-X),1.14,-0.07,1.07,1.14,65,66180,2019 Jan 18 14.00 (USO1918M14-X),0.94,0.0,0.92,0.98,0,24715,
2019 Jan 18 14.00 (USO1918A14-Y),1.04,0.0,1.05,1.14,0,66180,2019 Jan 18 14.00 (USO1918M14-Y),1.10,0.0,0.92,0.95,0,24715,
2019 Jan 18 14.50 (USO1918A14.5),0.90,-0.01,0.86,0.91,88,1156,2019 Jan 18 14.50 (USO1918M14.5),1.19,-0.20,1.18,1.22,70,5771,
2019 Jan 18 14.50 (USO1918A14.5-3),0.84,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-3),0.97,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-4),0.90,+0.02,0.86,0.91,2,1156,2019 Jan 18 14.50 (USO1918M14.5-4),1.19,0.0,1.18,1.23,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-8),1.25,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-8),1.06,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-A),0.88,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-A),1.44,0.0,1.18,1.27,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-B),0.88,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-B),1.39,0.0,1.18,1.23,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-E),0.93,+0.04,0.86,0.91,30,1156,2019 Jan 18 14.50 (USO1918M14.5-E),1.07,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-I),0.94,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-I),1.01,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-J),0.0,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-J),0.0,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-K),0.0,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-K),0.0,0.0,1.18,1.47,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-O),0.90,-0.02,0.86,0.91,50,1156,2019 Jan 18 14.50 (USO1918M14.5-O),1.44,0.0,1.13,1.23,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-OG),0.89,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-OG),1.39,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-P),0.95,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-P),1.40,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-S),0.90,-0.07,0.86,0.91,4,1156,2019 Jan 18 14.50 (USO1918M14.5-S),1.40,0.0,1.18,1.22,0,5771,
2019 Jan 18 14.50 (USO1918A14.5-X),0.92,+0.01,0.86,0.91,2,1156,2019 Jan 18 14.50 (USO1918M14.5-X),1.19,-0.02,1.18,1.22,70,5771,
2019 Jan 18 14.50 (USO1918A14.5-Y),1.41,0.0,0.86,0.91,0,1156,2019 Jan 18 14.50 (USO1918M14.5-Y),1.26,0.0,1.18,1.23,0,5771,
2019 Jan 18 15.00 (USO1918A15),0.70,-0.05,0.67,0.72,137,143597,2019 Jan 18 15.00 (USO1918M15),1.67,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-3),0.71,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-3),1.73,0.0,1.48,1.58,0,11182,
2019 Jan 18 15.00 (USO1918A15-4),0.69,+0.01,0.67,0.72,26,143597,2019 Jan 18 15.00 (USO1918M15-4),1.39,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-8),1.05,0.0,0.63,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-8),1.37,0.0,1.48,1.55,0,11182,
2019 Jan 18 15.00 (USO1918A15-A),0.70,+0.08,0.67,0.72,10,143597,2019 Jan 18 15.00 (USO1918M15-A),1.15,0.0,1.48,1.58,0,11182,
2019 Jan 18 15.00 (USO1918A15-B),0.70,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-B),1.55,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-E),0.73,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-E),1.48,0.0,1.48,1.54,0,11182,
2019 Jan 18 15.00 (USO1918A15-I),0.75,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-I),1.73,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-J),1.32,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-J),1.24,0.0,1.48,1.58,0,11182,
2019 Jan 18 15.00 (USO1918A15-K),0.46,0.0,0.37,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-K),0.0,0.0,1.48,1.76,0,11182,
2019 Jan 18 15.00 (USO1918A15-O),0.70,0.0,0.67,0.72,46,143597,2019 Jan 18 15.00 (USO1918M15-O),1.49,0.0,1.48,1.53,0,11182,
2019 Jan 18 15.00 (USO1918A15-OG),0.69,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-OG),1.69,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-P),0.70,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-P),1.48,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-S),0.70,+0.10,0.67,0.72,55,143597,2019 Jan 18 15.00 (USO1918M15-S),1.60,0.0,1.48,1.52,0,11182,
2019 Jan 18 15.00 (USO1918A15-X),0.70,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-X),1.60,0.0,1.48,1.54,0,11182,
2019 Jan 18 15.00 (USO1918A15-Y),0.65,0.0,0.67,0.72,0,143597,2019 Jan 18 15.00 (USO1918M15-Y),1.67,0.0,1.48,1.58,0,11182,
2019 Jan 18 16.00 (USO1918A16),0.41,-0.04,0.39,0.43,69,40056,2019 Jan 18 16.00 (USO1918M16),2.55,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-3),0.48,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-3),1.88,0.0,2.18,2.32,0,1064,
2019 Jan 18 16.00 (USO1918A16-4),0.41,-0.04,0.39,0.43,13,40056,2019 Jan 18 16.00 (USO1918M16-4),1.88,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-8),0.73,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-8),1.80,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-A),0.45,0.0,0.34,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-A),1.76,0.0,2.18,2.41,0,1064,
2019 Jan 18 16.00 (USO1918A16-B),0.43,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-B),1.88,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-E),0.43,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-E),2.55,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-I),0.57,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-I),1.92,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-J),0.80,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-J),2.55,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-K),0.70,0.0,0.19,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-K),0.0,0.0,2.18,5.00,0,1064,
2019 Jan 18 16.00 (USO1918A16-O),0.42,0.0,0.39,0.43,50,40056,2019 Jan 18 16.00 (USO1918M16-O),1.78,0.0,2.18,2.25,0,1064,
2019 Jan 18 16.00 (USO1918A16-OG),0.43,+0.05,0.39,0.43,1,40056,2019 Jan 18 16.00 (USO1918M16-OG),1.83,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-P),0.55,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-P),1.96,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-S),0.45,0.0,0.39,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-S),1.70,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-X),0.43,-0.02,0.39,0.43,5,40056,2019 Jan 18 16.00 (USO1918M16-X),2.55,0.0,2.18,2.24,0,1064,
2019 Jan 18 16.00 (USO1918A16-Y),0.73,0.0,0.34,0.43,0,40056,2019 Jan 18 16.00 (USO1918M16-Y),2.67,0.0,2.18,2.41,0,1064,
2019 Jan 18 17.00 (USO1918A17),0.28,0.0,0.23,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17),3.28,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-3),0.21,0.0,0.18,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-3),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-4),0.25,0.0,0.22,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-4),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-8),0.49,0.0,0.22,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-8),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-A),0.34,0.0,0.18,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-A),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-B),0.36,0.0,0.23,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-B),2.54,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-E),0.28,0.0,0.23,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-E),3.28,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-I),0.25,0.0,0.23,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-I),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-J),0.46,0.0,0.18,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-J),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-K),0.46,0.0,0.0,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-K),2.51,0.0,3.00,3.10,0,179,
2019 Jan 18 17.00 (USO1918A17-O),0.23,0.0,0.23,0.26,0,23356,2019 Jan 18 17.00 (USO1918M17-O),3.00,0.0,3.00,3.10,0,179,
